archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,world,commodities/cobal/mcs2024-cobal_world.csv,cross_correlation,200,14,,3,59f81b4f-e76d-44bf-bb7a-c260b880b2cc,1115baed-aa21-4e88-a848-3a356eee19fc,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/felds/mcs2024-felds_world.csv,cross_correlation,200,16,,4,3bf65d57-c806-44ce-b78c-9c06cb14a3d3,c581b709-0401-488e-aba6-47b5780d8344,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/felds/mcs2024-felds_salient.csv,cross_correlation,200,5,Year,11,8a0e6ba5-ade5-428f-a185-96be49fc7b4a,16dfcc5f-4181-4a80-872b-0dc3e8da8cdc,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/fluor/mcs2024-fluor_world.csv,cross_correlation,200,12,,4,1761aead-ac29-4331-8763-3f77af003f3e,6f4d07b2-fb79-46c3-b944-49969be69d44,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/fluor/mcs2024-fluor_salient.csv,cross_correlation,200,5,Year,14,662f86ba-1676-4ccd-b5ad-2968a9fcd992,9c353738-813a-4d3a-8f66-ff506f9c9c20,200,13,200,13,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/selen/mcs2024-selen_world.csv,cross_correlation,200,15,,3,df90397c-9bef-4a4b-8582-a189f01d019b,c6afb894-dd8c-425e-b805-c836e1122040,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/selen/mcs2024-selen_salient.csv,cross_correlation,200,5,Year,6,b923cce8-1f55-4016-896d-4deb0b1ff9b2,cc3cd9d9-9a79-4442-8cd0-99fe4b62be71,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/cemen/mcs2024-cemen_world.csv,cross_correlation,200,32,,5,c3065d7f-23d6-4018-9b06-ce6639ac4da7,05a59d77-67d8-415a-a16f-920eca28ee51,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/cemen/mcs2024-cemen_salient.csv,cross_correlation,200,5,Year,11,a234c8e0-b272-4ada-abdd-491dd3174559,c11fa6ab-d13c-423e-b4ea-2952cbef5edc,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/feste/mcs2024-feste_world.csv,cross_correlation,200,36,,5,c3622d92-3c36-4072-b65e-4fa4b93f8501,90e6fd3b-b6fb-4278-9805-088a7bf35ce6,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
